episode_id,deminf_score,num_timestep_samples,raw_score_mean,normalized_score_mean,rank
246,-0.3664501116775534,143,-7.672987883463327,-0.3664501116775534,344
258,-0.3767997182786832,151,-7.6831357158046165,-0.3767997182786832,345
14,-0.37915393356060556,174,-7.676751962566741,-0.37915393356060556,346
359,-0.38545061288503224,183,-7.68481727853716,-0.38545061288503224,347
319,-0.38959533738820895,154,-7.689379603315742,-0.38959533738820895,348
27,-0.40780887627399015,179,-7.705555014548133,-0.40780887627399015,349
238,-0.4086817608913285,200,-7.701801609198252,-0.4086817608913285,350
81,-0.4107740712774514,197,-7.7072085414441105,-0.4107740712774514,351
318,-0.414724924541845,184,-7.708121217679286,-0.414724924541845,352
363,-0.4182762859491106,156,-7.720793299185924,-0.4182762859491106,353
348,-0.4198041593501227,151,-7.717611256024695,-0.4198041593501227,354
211,-0.4203123211257633,202,-7.716663781565802,-0.4203123211257633,355
396,-0.42368238812764236,172,-7.7270475274832675,-0.42368238812764236,356
332,-0.42471976540886736,160,-7.714988173047702,-0.42471976540886736,357
117,-0.4259456821193204,169,-7.714588579106377,-0.4259456821193204,358
147,-0.42832036239108434,192,-7.719308714899753,-0.42832036239108434,359
375,-0.429171117675687,191,-7.724412335567241,-0.429171117675687,360
237,-0.4315145508384993,166,-7.720361300740375,-0.4315145508384993,361
223,-0.43340415528567344,153,-7.724623523246748,-0.43340415528567344,362
360,-0.43704241200864635,154,-7.737291418628775,-0.43704241200864635,363
138,-0.4370736882892378,200,-7.72555279413859,-0.4370736882892378,364
178,-0.44305480612552106,195,-7.730407367608486,-0.44305480612552106,365
215,-0.4437659041028923,161,-7.734216360325151,-0.4437659041028923,366
351,-0.44630842287268907,183,-7.72997680952423,-0.44630842287268907,367
222,-0.46361084721842655,152,-7.749041605414006,-0.46361084721842655,368
297,-0.47422061881233835,177,-7.765854826530269,-0.47422061881233835,369
316,-0.4785373909148116,146,-7.757544181118273,-0.4785373909148116,370
34,-0.4969652554210433,147,-7.779618912002667,-0.4969652554210433,371
84,-0.5033018396201505,181,-7.783248897854574,-0.5033018396201505,372
221,-0.5125858349758124,183,-7.794186120476228,-0.5125858349758124,373
8,-0.5168146876132641,149,-7.79692575062148,-0.5168146876132641,374
276,-0.5168229760564905,204,-7.79443573094661,-0.5168229760564905,375
140,-0.5177034465798726,145,-7.79738899428269,-0.5177034465798726,376
279,-0.5290497054141419,167,-7.8112905077829575,-0.5290497054141419,377
51,-0.5367538851056225,160,-7.82306174437205,-0.5367538851056225,378
382,-0.5485913784334362,182,-7.817598288749164,-0.5485913784334362,379
163,-0.5724083465597497,183,-7.844573693197281,-0.5724083465597497,380
381,-0.5745427164338791,146,-7.839736062097766,-0.5745427164338791,381
346,-0.5778964153650091,188,-7.8439898989724774,-0.5778964153650091,382
54,-0.5809054619303815,138,-7.863399966327465,-0.5809054619303815,383
175,-0.5879617030855235,148,-7.857387442846556,-0.5879617030855235,384
282,-0.6002986343127455,185,-7.874392716519468,-0.6002986343127455,385
1,-0.614406679661954,156,-7.875642835584462,-0.614406679661954,386
76,-0.6151831373598827,159,-7.879708431051962,-0.6151831373598827,387
21,-0.6191837629872554,167,-7.880744178376037,-0.6191837629872554,388
116,-0.6215128689706244,158,-7.8872943266534605,-0.6215128689706244,389
369,-0.6225068681955349,147,-7.888935789770009,-0.6225068681955349,390
167,-0.6276752107331699,186,-7.89766074252385,-0.6276752107331699,391
200,-0.6408239749903993,171,-7.893584192844859,-0.6408239749903993,392
248,-0.6505514765131043,179,-7.902270452936269,-0.6505514765131043,393
303,-0.6618988714975617,151,-7.914452083326597,-0.6618988714975617,394
287,-0.6891434500368933,162,-7.937427391240626,-0.6891434500368933,395
342,-0.689545670780403,194,-7.943063081334956,-0.689545670780403,396
50,-0.7213599801755718,158,-7.9693837759364,-0.7213599801755718,397
100,-0.7277582829375806,157,-7.969721857909184,-0.7277582829375806,398
368,-0.7409668805780808,142,-7.985490317635692,-0.7409668805780808,399
61,-0.7752792974830757,178,-8.013335298509634,-0.7752792974830757,400
