episode_idx,deminf_score,num_score_samples,raw_mean,raw_std,rank,selected
151,0.4416523791508425,230,-7.006362628936768,0.9855486646360359,43,True
352,0.44074110055994226,224,-7.007502321686063,1.0093055387795558,44,True
216,0.43266608943173307,242,-7.017024698993064,0.9177768162125081,45,True
252,0.4323577500376429,222,-7.01486864820257,1.1308779964887068,46,True
277,0.4265025475461537,222,-7.023032338769586,0.8986731784789794,47,True
140,0.426197468265847,248,-7.02341995187985,0.9443286420194404,48,True
372,0.42441778738767055,255,-7.00486556408452,1.4082897408573856,49,True
148,0.4242928841202852,239,-7.026384121537042,1.0447692574503085,50,True
338,0.423891449942934,257,-7.016352054210024,1.3757702478548464,51,True
11,0.41849364849845727,247,-7.030197713056556,1.0952313973251917,52,True
43,0.4163877699884131,233,-7.031917194099044,0.8494649551146168,53,True
336,0.4147203927042594,230,-7.033160703769629,0.8572976857005132,54,True
1,0.41175644899131025,229,-7.034872374333323,1.053267988245776,55,True
283,0.40975023322207493,232,-7.037511506299863,0.9263204104257972,56,True
234,0.39169216846891747,242,-7.053031005806831,0.8642983350480983,57,True
86,0.3908271647574856,233,-7.053700183764718,0.861697891949463,58,True
276,0.38761342261493936,249,-7.058877545347814,0.8793459429980407,59,True
65,0.38701908188124723,219,-7.045287761514046,1.1234959848691177,60,True
12,0.3585648171353697,230,-7.076018448843472,1.0231576181571753,61,True
217,0.3531952610571467,227,-7.086165531091228,0.7328947432796783,62,True
37,0.34772858978403665,241,-7.090749272337264,0.9519652552637533,63,True
247,0.34592835705600317,222,-7.092296817281225,0.8593162729598082,64,True
77,0.3320422807211958,225,-7.104439502292209,0.8376628689875074,65,True
205,0.32344936110449984,234,-7.112187398464932,0.8512408924681658,66,True
190,0.32058927928556863,222,-7.114079201901639,0.9394575188926841,67,True
350,0.317708051444357,224,-7.114515030667896,1.163233713380719,68,True
90,0.31490590833984,228,-7.118964832428603,0.7800617798779127,69,True
24,0.3146823196303909,235,-7.11480742988857,0.9987577640838011,70,True
330,0.31180885494385435,256,-7.122685752809048,0.9010894490218222,71,True
267,0.3105199514703717,217,-7.121687933779715,1.1533437468280225,72,True
334,0.3089155943164228,230,-7.124320994943813,0.8920350970936912,73,True
71,0.30690103463856644,235,-7.127493102161597,1.14286977137211,74,True
176,0.3068487277851669,250,-7.126681142807007,1.090933332673235,75,True
61,0.30460219166824054,221,-7.128719595582596,1.00948868883962,76,True
264,0.30353977925035536,237,-7.129465376777488,0.9704053118342413,77,True
384,0.30167675079544454,238,-7.129071429997933,0.8813372607046579,78,True
92,0.2991171364773837,239,-7.130097917931848,0.909783616643335,79,True
167,0.2951684706391978,247,-7.133336432067006,0.8797144641499367,80,True
231,0.2893645587940915,223,-7.140831042832858,0.9788344119288936,81,True
351,0.2822024715217702,242,-7.147077885541049,0.7802779894116485,82,True
156,0.2814882631517259,218,-7.147691844800197,1.0041470022795937,83,True
339,0.28124294636672587,216,-7.144616843741617,1.059483236463662,84,True
377,0.2806674807492211,243,-7.14961539243638,1.0872662946103,85,True
310,0.2745123897399724,242,-7.1529041486009755,1.1243586107468195,86,True
398,0.27418915222342477,235,-7.153427470998561,0.9166273815294178,87,True
203,0.2738673179718762,240,-7.15217143562105,0.9109842070850359,88,True
232,0.27355447614493883,235,-7.1553563652309125,0.7366115540533886,89,True
212,0.2732307991035386,234,-7.1503894492092295,1.2857422139169135,90,True
81,0.2673432144578353,226,-7.159851438527965,0.8319321608198037,91,True
133,0.26598367978904225,245,-7.162768711686945,0.940449600991833,92,True
210,0.265624145035589,251,-7.16124968699725,1.1137801184476708,93,True
189,0.26493691685008247,236,-7.162177176125305,0.8021614607605987,94,True
155,0.2624178720156196,239,-7.161382328017486,0.8740314277633833,95,True
73,0.2607261221902147,226,-7.165539729560019,0.7364328878145462,96,True
131,0.2589510086436625,242,-7.168058995044593,0.744141571995239,97,True
112,0.25393876675753224,265,-7.170746025949154,1.2659148587947833,98,True
