rank,method_name,position_correlation,d_bar_ratio,cluster_separation,overall_score,start_pct,end_pct,window_length_pct,weighting,cache_key
844,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.9,0.35,uniform,019c6da9cfc119eb4ce984db19517414
845,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,0.95,0.35,uniform,eb14c9a3d508c5217b9b851ad740f777
846,temporal_attention_like,0.0,0.0,0.0,0.0,0.65,1.0,0.35,uniform,5190a773195fef1acc380adc742a3e44
847,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.4,0.4,uniform,dcf5cf9b7e89cf7fbb1b3025bfb82eb9
848,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.45,0.4,uniform,e6ed264d06a4ace8c852703e393104d5
849,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,0.7,0.0999999999999999,uniform,ba00edff750e1e0abaed3c5afaae37b2
850,temporal_attention_like,0.0,0.0,0.0,0.0,0.65,0.75,0.0999999999999999,uniform,7878e72bd0e071e729f62433f53b33f7
851,temporal_attention_like,0.0,0.0,0.0,0.0,0.7,0.8,0.1,uniform,36ccddaf8b6cb81152867da1d328146a
852,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.45,0.45,uniform,d1e41dbd09420075f69a9d075a02d572
853,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.5,0.45,uniform,9efb18a45654048cc2150cce3c60ba83
854,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,1.0,0.4499999999999999,uniform,eed95bcad6e96bb452016384f4433da2
855,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.5,0.5,uniform,f10660654d2f0f751ffab045edcc59aa
856,temporal_multi_window,0.0,0.0,0.0,0.0,0.0,0.1,0.1,uniform,9d9e527ef0577a758c434288bca92556
857,temporal_attention_like,0.0,0.0,0.0,0.0,0.3,0.45,0.15,uniform,d1c82d226a78fab788554a7b247d366b
858,temporal_attention_like,0.0,0.0,0.0,0.0,0.25,0.4,0.15,uniform,35e33c209db23ee362154b0bad9b03c6
859,temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.35,0.1499999999999999,uniform,254ed35bdf820d418877fbc3f4bc37e8
860,temporal_attention_like,0.0,0.0,0.0,0.0,0.2,0.4,0.2,uniform,5bd1df94b642bc7398bc1884a0ba461d
861,temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.35,0.1999999999999999,uniform,6d06e7882ddd418ccee9872f83c925f2
862,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.3,0.1999999999999999,uniform,1088374175df8efd2c8695d5928965da
863,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.25,0.2,uniform,d4f2dd8c3a9f8f219336283c6e7179d7
864,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.2,0.2,uniform,89af2991293e669deca1c7638e54b1db
865,temporal_multi_window,0.0,0.0,0.0,0.0,0.65,0.8,0.15,uniform,77de38ce12c4b9584110e27b7978eec6
866,temporal_multi_window,0.0,0.0,0.0,0.0,0.35,0.5,0.15,uniform,e7a2a20ea221af0c532fb167eb306a53
867,temporal_multi_window,0.0,0.0,0.0,0.0,0.75,0.9,0.15,uniform,c8a506c10556dbe84c93bb38b9eb9ca9
868,temporal_attention_like,0.0,0.0,0.0,0.0,0.7,0.85,0.15,uniform,77a0d5ee59637aba07e2ad45f941cb9a
869,temporal_attention_like,0.0,0.0,0.0,0.0,0.65,0.8,0.15,uniform,c9af936e8aace21c6d60e0d8d2490683
870,temporal_attention_like,0.0,0.0,0.0,0.0,0.6,0.75,0.15,uniform,f7ebc2b18a3a3cbeaf0d8b5144e3a3b6
871,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.7,0.1499999999999999,uniform,ad8b7428e4914634541a2802dfbc344a
872,temporal_attention_like,0.0,0.0,0.0,0.0,0.35,0.5,0.15,uniform,4fad779aa2a0a967cc8d2d2378ca1e7e
873,temporal_attention_like,0.0,0.0,0.0,0.0,0.05,0.2,0.15,uniform,f6fb5833995253bfd3baad1e0d01506e
874,temporal_attention_like,0.0,0.0,0.0,0.0,0.1,0.25,0.15,uniform,64160dfb3abd7c6f4dfe69ab7d85a56e
875,temporal_attention_like,0.0,0.0,0.0,0.0,0.15,0.3,0.15,uniform,50c848b04b4b6a7d119f03cae477c64c
876,temporal_attention_like,0.0,0.0,0.0,0.0,0.25,0.35,0.0999999999999999,uniform,f613073cb9158962a1cc38482c1dea1b
877,temporal_attention_like,0.0,0.0,0.0,0.0,0.3,0.4,0.1,uniform,d94bba60f3dece3fb97212803ee4c9d7
878,temporal_attention_like,0.0,0.0,0.0,0.0,0.35,0.45,0.1,uniform,8f99b55a8ac312d336f5e0500cc3b5d1
879,temporal_attention_like,0.0,0.0,0.0,0.0,0.4,0.5,0.0999999999999999,uniform,0d14ec32e66b140419dc8d82ff083252
880,temporal_attention_like,0.0,0.0,0.0,0.0,0.55,0.65,0.0999999999999999,uniform,2ab96864a5f2b54b927b2e79f808de5a
881,temporal_multi_window,0.0,0.0,0.0,0.0,0.45,0.55,0.1,uniform,f160e7eba3a41206add2b165673453f0
882,temporal_multi_window,0.0,0.0,0.0,0.0,0.55,0.65,0.0999999999999999,uniform,c2708a04817c5d08b0515a86f5755821
883,temporal_multi_window,0.0,0.0,0.0,0.0,0.6,0.7,0.0999999999999999,uniform,e85227d66ddacd31b1b815dde02fec5d
884,temporal_attention_like,0.0,0.0,0.0,0.0,0.75,0.85,0.0999999999999999,uniform,3c39df7923f6d634f7cf3aca97827cde
885,temporal_attention_like,0.0,0.0,0.0,0.0,0.8,0.9,0.0999999999999999,uniform,71660a6fe95c9bfc712e4e34f776efc1
886,temporal_attention_like,0.0,0.0,0.0,0.0,0.85,0.95,0.0999999999999999,uniform,36d9f883b3cae3c7bbd64d03c6a2e492
887,temporal_attention_like,0.0,0.0,0.0,0.0,0.9,1.0,0.0999999999999999,uniform,137af001b1c90f94e6d1d2da699e7d4e
888,temporal_attention_like,0.0,0.0,0.0,0.0,0.0,0.15,0.15,uniform,d969c6ec08fc8a6705be4b9ff256626c
889,temporal_multi_window,-3.537069402041049e-05,0.1011920436196699,0.0,0.0202171863075217,0.1,0.75,0.65,uniform,146e6fef44da989c388d8c856321c063
890,temporal_weighted_window,-0.000260121380299,0.0005178652253569,0.0,-5.249978310804212e-05,0.6,0.7,0.0999999999999999,gaussian,b1a0d8e91ed9b996367af459af625764
891,temporal_weighted_window,-0.0004469068477749,5.002328197660981e-13,0.0,-0.0002681441085649,0.75,0.9,0.15,triangular,1f9f70ba40010e940c9808ae7de32e65
892,temporal_weighted_window,-0.0004469068477749,4.94554195625818e-13,0.0,-0.000268144108566,0.75,0.9,0.15,cosine,c400d4ade17501c5efde7b06d4578fe0
893,temporal_window,-0.0006193987503702,0.0266667495471359,0.0,0.004961710659205,0.3,0.4,0.1,uniform,27da98aa1080bef3b16c74d3b42da154
894,temporal_weighted_window,-0.0007246496858352,3.4393026074923834e-13,0.0,-0.0004347898114323,0.7,0.95,0.25,gaussian,9eb15e9ed19a004d85ac8571d8e1e59e
895,temporal_weighted_window,-0.0007246496858352,8.817057194289488e-14,0.0,-0.0004347898114835,0.7,0.95,0.25,triangular,6c034ed79af2f8148c994d715cb9460e
896,temporal_weighted_window,-0.0007246496858352,9.428852082188469e-14,0.0,-0.0004347898114822,0.05,0.3,0.25,triangular,c7a5368997572ff1e844ea885bfbc4cb
897,temporal_weighted_window,-0.0007246496858352,7.96999312970345e-14,0.0,-0.0004347898114852,0.7,0.95,0.25,cosine,4e19eca55722e7fa8fcca9d8f85e4d0b
898,temporal_weighted_window,-0.0007246496858352,8.726907172518246e-14,0.0,-0.0004347898114836,0.05,0.3,0.25,cosine,c7f779b5402972adb99d5ae94f3474ad
899,temporal_weighted_window,-0.0007246496858352,3.4675785972897626e-13,0.0,-0.0004347898114317,0.05,0.3,0.25,gaussian,f8426f8d06b284780d7785a87ba605c7
900,temporal_multi_window,-0.0008085290978093,0.0357832613593629,0.0,0.0066715348131869,0.0,0.25,0.25,uniform,8faab95f8699aeb42da084934529cd39
901,temporal_multi_window,-0.0008085290978093,0.0357832613593629,0.0,0.0066715348131869,0.75,1.0,0.25,uniform,d63a2a0338daab714c0deb2061553e37
902,temporal_weighted_window,-0.0008616568402548,5.0968017558662616e-14,0.0,-0.0005169941041427,0.0,0.35,0.35,cosine,0660cdba8fcd4f679340fa3c0798dba4
903,temporal_weighted_window,-0.0009082225016891,6.615218568427101e-13,0.0,-0.0005449335008811,0.15,0.4,0.25,gaussian,7f8af29a60377094777851e3bd9e9a5b
904,temporal_weighted_window,-0.0009082225016891,1.647667173744376e-13,0.0,-0.0005449335009805,0.15,0.4,0.25,triangular,bf1c8c29c5b0205ec37a40aefbf1b63c
905,temporal_weighted_window,-0.0009082225016891,1.6179754517754316e-13,0.0,-0.0005449335009811,0.15,0.4,0.25,cosine,94f3b9335004ba76274fec8f9a6f6d00
906,temporal_weighted_window,-0.0009220745464452,0.0,0.0,-0.0005532447278671,0.35,0.5,0.15,gaussian,84e8608ac64c8bc132d2150b972aa141
907,temporal_multi_window,-0.0010317738789202,0.0,0.0,-0.0006190643273521,0.2,0.6,0.3999999999999999,uniform,c57b4b5e9b79f825e3b8be009df05d16
908,temporal_multi_window,-0.001120256126876,0.0588019136623489,0.0,0.0110882290563441,0.05,0.55,0.5,uniform,63bcf9643224f3f72334b5f374d14028
909,temporal_weighted_window,-0.0011479853228803,1.939528924285473e-13,0.0,-0.0006887911936894,0.2,0.5,0.3,gaussian,697239a38b20e8d40cc28aa9f824e639
910,temporal_weighted_window,-0.0011479853228803,6.059853404860066e-14,0.0,-0.000688791193716,0.2,0.5,0.3,cosine,db9d75eb78c945758c03e0a49570edb5
911,temporal_weighted_window,-0.0012092668639291,9.494264100555765e-14,0.0,-0.0007255601183384,0.05,0.55,0.5,cosine,4a45bca2e1f1594ff2e264f6aa4a662e
912,temporal_weighted_window,-0.0012357916300057,2.034465123618808e-14,0.0,-0.0007414749779993,0.55,1.0,0.4499999999999999,triangular,b00f4f62c3ede923dfd3246403eb052a
913,temporal_weighted_window,-0.0013869873733283,4.2782304161331575e-14,0.0,-0.0008321924239884,0.0,0.5,0.5,cosine,a1f2f294da784719b94e5942a2e46e15
914,temporal_multi_window,-0.0014063413507544,0.0,0.0,-0.0008438048104526,0.5,0.7,0.1999999999999999,uniform,459e2522a8f6571450966afa9481b373
915,temporal_multi_window,-0.0014472393307026,0.0,0.0,-0.0008683435984216,0.05,0.25,0.2,uniform,fcb64c2f7eed08913e6fd8cf39e2040a
916,temporal_window,-0.0016142479882434,0.1035078780514489,0.0,0.0197330268173437,0.35,0.65,0.3,uniform,4a949aba9053f7da9a36ae3d135d4933
917,temporal_weighted_window,-0.0016254894842466,0.099999999212603,0.0,0.0190247061519726,0.25,0.65,0.4,gaussian,941ba37d3495054125b7eb5b9fbb8e66
918,temporal_window,-0.0018197196880507,0.1023259028053356,0.0,0.0193733487482367,0.25,0.55,0.3,uniform,fc3099b83a78c64667b023244000b5dd
919,temporal_window,-0.0019335841998912,0.0700034561767652,0.0,0.0128405407154182,0.05,0.3,0.25,uniform,a23992c935f97ef0f8b520474801aae1
920,temporal_multi_window,-0.0019720713876386,0.0509045408610119,0.0,0.0089976653396191,0.1,0.35,0.2499999999999999,uniform,7929514d39abb3eeda95255de7500358
921,temporal_multi_window,-0.0019720713876386,0.0415242002982673,0.0,0.0071215972270702,0.65,0.9,0.25,uniform,5a41b248251d7e6c6842e5d918608c3e
922,temporal_window,-0.0021480002612684,0.0248793570837241,0.0,0.0036870712599837,0.1,0.5,0.4,uniform,162364b27472960f780fe96bbaf75654
923,temporal_weighted_window,-0.0021998319839248,3.7093263775209455e-14,0.0,-0.0013198991903474,0.65,1.0,0.35,cosine,714bec38d4e881abc2647382a622d6f2
924,temporal_weighted_window,-0.002314858748751,0.0997643623721736,0.0,0.018563957225184,0.35,0.6,0.25,gaussian,c8cfcfbb09d8ad1234d3fc3ac285f598
925,temporal_weighted_window,-0.002314858748751,0.0999999992898133,0.0,0.018611084608712,0.35,0.6,0.25,triangular,56b6115711c8763c9c1e16d518443b55
926,temporal_weighted_window,-0.002314858748751,0.099999999187111,0.0,0.0186110845881715,0.35,0.6,0.25,cosine,2d5d341c24d627cb2a916fded6f7d464
927,temporal_weighted_window,-0.0023497136817455,0.0999999982646844,0.0,0.0185901714438895,0.35,0.65,0.3,gaussian,d6b7ea433652109c71fd8c1f4e07a4fa
928,temporal_weighted_window,-0.0024236405762203,4.624490891854556e-13,0.0,-0.0014541843456396,0.2,0.55,0.35,gaussian,bd358f4b2ad3dc716a7dd30f24b2b79d
929,temporal_weighted_window,-0.0025480110575283,0.0999999993009992,0.0,0.0184711932256828,0.5,0.6,0.0999999999999999,triangular,779da94027533c6d8de17a3b68bae3d2
930,temporal_weighted_window,-0.0025480110575283,0.0999999993661866,0.0,0.0184711932387203,0.5,0.6,0.0999999999999999,cosine,b9b18703102fc50a12edccd8cdd21350
931,temporal_window,-0.0025776108493428,0.0998695674719095,0.0,0.0184273469847762,0.5,0.6,0.0999999999999999,uniform,20773bf3224e82618bec6f242f4bf356
932,temporal_weighted_window,-0.0025942809410334,2.8689364273932245e-13,0.0,-0.0015565685645626,0.5,0.85,0.35,gaussian,8ecb588a2d707ec49ed824b52a6126d9
933,temporal_weighted_window,-0.0026377595630882,0.0999999998055582,0.0,0.0184173442232587,0.35,0.65,0.3,cosine,68d04fb40bb4e2f01149527e2b6ac84f
934,temporal_multi_window,-0.0027061628788195,0.0,0.0,-0.0016236977272917,0.6,0.8,0.2,uniform,a8be11ef5bf21f89a489b3d4a8f65d5d
935,temporal_multi_window,-0.0027189682043973,0.0,0.0,-0.0016313809226384,0.75,0.95,0.1999999999999999,uniform,383284e9b0f620b37b696dff1da7b5ea
936,temporal_weighted_window,-0.0027886357284914,8.434393327963731e-14,0.0,-0.0016731814370779,0.15,0.5,0.35,triangular,912d377189298408c827de110392409a
937,temporal_weighted_window,-0.0030112665045619,5.826193736102817e-14,0.0,-0.0018067599027254,0.0,0.45,0.45,gaussian,1022cd4555503bdee987ec6bd30f6bd7
938,temporal_multi_window,-0.0031520259096494,0.0,0.0,-0.0018912155457896,0.15,0.45,0.3,uniform,6accf76fe91d975c1ac09e4568fb10b5
939,temporal_weighted_window,-0.0031541700385894,9.975509013993146e-14,0.0,-0.0018925020231337,0.1,0.55,0.45,triangular,bcecd95e5db940b0cafdffcfa150fd75
940,temporal_multi_window,-0.0031604979931619,0.0384959129801902,0.0,0.0058028838001408,0.0,0.5,0.5,uniform,e77974c6c8073aa78f85802a199dce95
941,temporal_multi_window,-0.0033218192098561,0.101668128764998,0.0,0.0183405342270859,0.35,0.8,0.45,uniform,38773eeabee545bdc351f40cadfd5453
942,temporal_multi_window,-0.0036334710089676,0.1011543061381823,0.0,0.0180507786222558,0.2,0.95,0.75,uniform,356caa693805759ae25c5d6a1aadcb1b
943,temporal_weighted_window,-0.0037012532981486,8.590714517137623e-14,0.0,-0.0022207519788719,0.1,0.55,0.45,cosine,89f82fb8b31809bd1e8ebf9fec68de1d
944,temporal_weighted_window,-0.0039830970143189,0.1000000000427439,0.0,0.0176101417999574,0.25,0.65,0.4,cosine,e32e35a72801e7ee7536aa62d7e2c078
945,temporal_weighted_window,-0.0040754663084094,0.1000000000103251,0.0,0.0175547202170193,0.25,0.65,0.4,triangular,5e0df7ce432e45c22ff336fa27084484
946,temporal_weighted_window,-0.0040997892826611,1.3216238347513513e-13,0.0,-0.0024598735695702,0.3,0.5,0.2,triangular,955619841b9ca9cf2b423240b30ee965
947,temporal_weighted_window,-0.0040997892826611,1.3214943374057857e-13,0.0,-0.0024598735695702,0.3,0.5,0.2,cosine,36d33042305f2015ae081f2d7248afde
948,temporal_multi_window,-0.0043129739143927,0.103804223613834,0.0,0.0181730603741311,0.0,1.0,1.0,uniform,1175341d9add6c36781cc409d08f2d4b
949,temporal_weighted_window,-0.0045926833874615,0.1000000000833632,0.0,0.0172443899841957,0.5,0.65,0.15,cosine,8ccacb53ac6c25c4cc8054c8294d8f1b
950,temporal_window,-0.0047823184639421,0.0757370771380682,0.0,0.0122780243492483,0.75,0.95,0.1999999999999999,uniform,96cbd8cf9c9867332fe26548a8b9c77f
951,temporal_weighted_window,-0.0048506502375141,0.1000000002135092,0.0,0.0170896099001933,0.5,0.65,0.15,triangular,519aed136188d5639dcd84b69609e8ac
952,temporal_multi_window,-0.0050077116075142,0.0993441374571277,0.0,0.016864200526917,0.3,0.75,0.45,uniform,dcaa9ec3504dc7d3c401b2cd910d5beb
953,temporal_weighted_window,-0.005053841460983,0.0999999988059136,0.0,0.0169676948845929,0.25,0.6,0.35,triangular,4921d3c852d0d1d7eac251a4ff294f4b
954,temporal_multi_window,-0.0050830580067291,0.017650683826664,0.0,0.0004803019612952,0.1,0.6,0.5,uniform,9f1e1185e9e39fd686a662a0cbc65a12
955,temporal_weighted_window,-0.0052087637930134,1.7877518656648994e-12,0.0,-0.0031252582754504,0.15,0.35,0.1999999999999999,gaussian,64bf6a4964da00ab5b6a69f94e6396ac
956,temporal_weighted_window,-0.0052087637930134,1.7962678620037697e-12,0.0,-0.0031252582754487,0.65,0.85,0.1999999999999999,gaussian,ba4a80019e6426a3a8628a094817c8a0
957,temporal_weighted_window,-0.005322688397611,5.618374333405248e-13,0.0,-0.0031936130384542,0.5,0.8,0.3,gaussian,9ab8ae82f4823a2f540d9548fd28fa01
958,temporal_multi_window,-0.0054210357886602,0.0993681975783326,0.0,0.0166210180424704,0.1,0.85,0.75,uniform,ce2d3349279b8d6e26457a9cefda7642
959,temporal_weighted_window,-0.005424184955738,3.6941420563912105e-13,0.0,-0.0032545109733689,0.15,0.35,0.1999999999999999,cosine,2db59683fae6ca73c5484017d6644015
960,temporal_weighted_window,-0.005424184955738,3.6385583081881413e-13,0.0,-0.00325451097337,0.65,0.85,0.1999999999999999,cosine,f0f63f3cc537c1a752e1986c15b8f10f
961,temporal_weighted_window,-0.005506976975277,3.887852299478482e-13,0.0,-0.0033041861850884,0.15,0.35,0.1999999999999999,triangular,d43d8632eeb8a7834e6cbb4b4b98f1bf
962,temporal_weighted_window,-0.005506976975277,3.809284071896537e-13,0.0,-0.00330418618509,0.65,0.85,0.1999999999999999,triangular,4d40203c8077e6abd7a10bab68117940
963,temporal_weighted_window,-0.0056139961748483,0.099999997794967,0.0,0.0166316018540843,0.25,0.6,0.35,cosine,5e89619062d979ce0b96ed662fdb846f
964,temporal_weighted_window,-0.0056711831888505,2.3597280172601333e-13,0.0,-0.0034027099132631,0.15,0.5,0.35,gaussian,582f7ded4a7748bb74d400cabaed27ba
965,temporal_weighted_window,-0.0056711831888505,8.17775955820729e-14,0.0,-0.0034027099132939,0.15,0.5,0.35,cosine,cf59de24801b3c9171a9603b4538b862
966,temporal_window,-0.0056943695136424,0.0459349593757492,0.0,0.0057703701669644,0.8,1.0,0.1999999999999999,uniform,3621b268faff8b9b51d5ae2d602b7106
967,temporal_weighted_window,-0.0057482974758433,8.934201653276216e-14,0.0,-0.0034489784854881,0.0,0.55,0.55,cosine,19e2df98029778873d8726be1a992fc2
968,temporal_weighted_window,-0.0058431060510176,3.382396834537355e-13,0.0,-0.0035058636305429,0.0,0.25,0.25,gaussian,62b0321512afb6adca212d31d9833f95
969,temporal_weighted_window,-0.0058431060510176,8.24970259593376e-14,0.0,-0.0035058636305941,0.0,0.25,0.25,triangular,7b1420f531342905a9d1b81d35d72b44
970,temporal_weighted_window,-0.0058431060510176,8.822093671748545e-14,0.0,-0.0035058636305929,0.0,0.25,0.25,cosine,994a89c338c0763853f7668f72db2add
971,temporal_multi_window,-0.0058868228773655,0.0994036808506599,0.0,0.0163486424437126,0.4,0.85,0.4499999999999999,uniform,220b3cc66f8b1af4de2406eaec62b723
972,temporal_weighted_window,-0.0061138969727194,0.0999370287523268,0.0,0.0163190675668337,0.25,0.6,0.35,gaussian,4addf210751228cae539d79e0177cff2
973,temporal_window,-0.006247179453386,0.0024270034280117,0.0,-0.0032629069864292,0.55,1.0,0.4499999999999999,uniform,962158d6add7ad614fccb78829689bfc
974,temporal_weighted_window,-0.0065259928940327,3.990448218907885e-14,0.0,-0.0039155957364116,0.65,1.0,0.35,triangular,7d8641cf1cd2779b0d5860842314595f
975,temporal_window,-0.0065989632342762,0.0285329011447671,0.0,0.0017472022883876,0.6,0.7,0.0999999999999999,uniform,a3ede8b98d07f3d3a97bc46b57168c00
976,temporal_weighted_window,-0.0066299305332756,1.408677169800724e-13,0.0,-0.0039779583199371,0.0,0.4,0.4,triangular,9236f4329cb2ef3fd85ff38facd30e07
977,temporal_weighted_window,-0.0069329433231399,1.195766171566012e-13,0.0,-0.00415976599386,0.0,0.35,0.35,gaussian,5944cf3837125217a783cd1eadbd3148
978,temporal_weighted_window,-0.0070925674342317,0.0,0.0,-0.004255540460539,0.35,0.5,0.15,triangular,0030b9c5264e0851b1e2049f8b8f4e6d
979,temporal_weighted_window,-0.0070925674342317,0.0,0.0,-0.004255540460539,0.35,0.5,0.15,cosine,e5401795141f932e82c1a01c94a7cab8
980,temporal_weighted_window,-0.0072833076081596,1.165942774625069e-13,0.0,-0.0043699845648724,0.65,1.0,0.35,gaussian,410a064c1465309af91ec0848f7274e8
981,temporal_weighted_window,-0.0074432220077722,0.0,0.0,-0.0044659332046633,0.1,0.3,0.1999999999999999,gaussian,c3be2a80e81947600c200ae3effa281a
982,temporal_weighted_window,-0.0074432220077722,0.0,0.0,-0.0044659332046633,0.1,0.3,0.1999999999999999,triangular,7ec2c972276ec3fb53d9dd7e40950fdc
983,temporal_weighted_window,-0.0074432220077722,0.0,0.0,-0.0044659332046633,0.1,0.3,0.1999999999999999,cosine,4aa337069e45087673b23e89bc2fa61c
984,temporal_weighted_window,-0.0074432220077722,0.0,0.0,-0.0044659332046633,0.7,0.9,0.2,gaussian,a0eeaeec67e87344652e038a54b8817a
985,temporal_weighted_window,-0.0074432220077722,0.0,0.0,-0.0044659332046633,0.7,0.9,0.2,triangular,1fcec60da16ee093e74f37bc853c165b
986,temporal_weighted_window,-0.0074432220077722,0.0,0.0,-0.0044659332046633,0.7,0.9,0.2,cosine,a660c29e07ecba8819062cedfd7917c3
987,temporal_window,-0.0075398636671651,0.063874030453374,0.0,0.0082508878903756,0.7,0.95,0.25,uniform,c39e99c446d4e85793beb21cafbebcac
988,temporal_weighted_window,-0.0078284488143601,3.497352895872533e-13,0.0,-0.0046970692885461,0.5,0.75,0.25,gaussian,9cf19eab70fbcc844c6bd4b7bafa6eef
989,temporal_multi_window,-0.0078455006494485,0.0622958033730716,0.0,0.0077518602849452,0.0,0.7,0.7,uniform,67535d690d38738980dcfa645a89da4f
990,temporal_weighted_window,-0.0080277192265339,1.1976631158087862e-13,0.0,-0.0048166315358964,0.6,1.0,0.4,cosine,5625ab38d8297d84aaba1bf482e09e3c
991,temporal_weighted_window,-0.008233604844481,4.267093739059935e-14,0.0,-0.0049401629066801,0.0,0.35,0.35,triangular,d6584368ff9bb605aff8e46e01886b01
992,temporal_weighted_window,-0.0084582051389738,3.24568289365713e-13,0.0,-0.0050749230833193,0.0,0.4,0.4,gaussian,4a9d4aae8d5f622796018762827d527e
993,temporal_weighted_window,-0.0085687937418218,1.699917189072928e-13,0.0,-0.0051412762450591,0.2,0.55,0.35,triangular,7164c739d91477d75d887835a981261d
994,temporal_weighted_window,-0.0086727488248886,7.929273693283286e-14,0.0,-0.0052036492949173,0.0,0.5,0.5,gaussian,39072f94eb9e9dbbaa797d620b0253df
995,temporal_window,-0.0087160590464501,0.1015610534771101,0.0,0.0150825752675519,0.4,0.65,0.25,uniform,e16a01bfa367458bd21eb1fb8d18e859
996,temporal_window,-0.0087578387152013,0.0576651931747246,0.0,0.0062783354058241,0.55,0.85,0.2999999999999999,uniform,3d83133d053e54eed6f15419cb311391
997,temporal_weighted_window,-0.0089039257291137,1.2916376539474284e-13,0.0,-0.0053423554374424,0.0,0.4,0.4,cosine,e2561e6b3b88cf41d0752dcbd36a7c84
998,temporal_weighted_window,-0.0091002300050596,0.0999999995279472,0.0,0.0145398619025536,0.4,0.65,0.25,gaussian,41057cdeca07081e34d9c31978767026
999,temporal_weighted_window,-0.0091002300050596,0.0999999996903561,0.0,0.0145398619350354,0.4,0.65,0.25,triangular,f99f0aab64c4298734e1ed268803b05a
1000,temporal_weighted_window,-0.0091002300050596,0.0999999997126055,0.0,0.0145398619394853,0.4,0.65,0.25,cosine,516b08adfa461267526503f1e6c5dff8
1001,temporal_weighted_window,-0.0091199865538142,4.510196634179552e-14,0.0,-0.0054719919322795,0.0,0.5,0.5,triangular,4da57f32905997847b8d2caf6660260f
1002,temporal_weighted_window,-0.009261103154015,3.980159838302416e-13,0.0,-0.0055566618923294,0.6,0.8,0.2,triangular,56c3276f3d28dd904e2fd3b9570fdba9
1003,temporal_weighted_window,-0.009261103154015,3.9412983758542353e-13,0.0,-0.0055566618923302,0.2,0.4,0.2,triangular,f113cb90a8dcd2b4e91e19bd61e13025
1004,temporal_weighted_window,-0.009261103154015,3.781810824321757e-13,0.0,-0.0055566618923334,0.2,0.4,0.2,cosine,ad5ba93d0cc64de15b1f1247243d7956
1005,temporal_weighted_window,-0.009261103154015,3.6385887049752954e-13,0.0,-0.0055566618923362,0.6,0.8,0.2,cosine,7426533d24de04da5ef28fae167315de
1006,temporal_weighted_window,-0.0094050965225831,2.900160283496799e-13,0.0,-0.0056430579134918,0.6,1.0,0.4,gaussian,34947cd6dfab08cdd823ef5b8a23e86c
1007,temporal_window,-0.0095854335728767,0.1023637921759166,0.0,0.0147214982914572,0.35,0.6,0.25,uniform,f762f3f0ca55f96a23bac2e71e9704de
1008,temporal_weighted_window,-0.0095994709117991,6.56558327756067e-13,0.0,-0.0057596825469481,0.6,0.85,0.25,gaussian,4c2267bc9506c81848a061be72829880
1009,temporal_weighted_window,-0.0095994709117991,1.6775679205777158e-13,0.0,-0.0057596825470459,0.6,0.85,0.25,triangular,d69e875d9a70281b2c055d61344ad0b6
1010,temporal_weighted_window,-0.0095994709117991,1.6490338058104324e-13,0.0,-0.0057596825470465,0.6,0.85,0.25,cosine,e585b73e08de4d56989a34b1d34497fe
1011,temporal_weighted_window,-0.0099692536804393,0.0,0.0,-0.0059815522082635,0.65,0.8,0.15,triangular,9508d824aeeecbd48dfafa34729de9db
1012,temporal_weighted_window,-0.0099692536804393,0.0,0.0,-0.0059815522082635,0.65,0.8,0.15,cosine,3f48588baf6eabf09b1db92577d6180e
1013,temporal_window,-0.0101820930304825,0.1017355012695263,0.0,0.0142378444356157,0.3,0.55,0.25,uniform,e29bc8bb707e5234f5bb3f1213b5af1c
1014,temporal_weighted_window,-0.0101886488607469,1.6623422876209137e-13,0.0,-0.0061131893164149,0.2,0.55,0.35,cosine,008953f3358f29de6316a376efa2307b
1015,temporal_window,-0.0103890149520564,0.0543392176095694,0.0,0.00463443455068,0.15,0.45,0.3,uniform,a556da2b471ac514e4f0c7f36a479a50
1016,temporal_multi_window,-0.0104878352475435,0.0,0.0,-0.0062927011485261,0.15,0.55,0.4,uniform,17f8ba7c11a10941986421b54d89103e
1017,temporal_weighted_window,-0.0108395631654983,0.0999999996222052,0.0,0.013496262025142,0.45,0.65,0.2,gaussian,0a265bdd08abf323232e2b827edc9e84
1018,temporal_window,-0.01124003304845,0.0613493354326062,0.0,0.0055258472574512,0.6,0.85,0.25,uniform,335f64cef98ac1fcf90fb0b207fe475c
1019,temporal_multi_window,-0.0112651815348035,0.0,0.0,-0.0067591089208821,0.2,0.4,0.2,uniform,11e83fb22dfb91459aadaa689e3314cc
